re_id;re_cu_id;re_date;re_amount;re_modeofpayment;re_checknumber;re_bank
284;1055;15/09/2004 9:02;39818;513PBBZ01W2Z68W;58410;EP13-6114-6896-9821
285;785;1/10/2003 4:55;18374;VF95N9FBPDNK1FH;67843;VG20-2818-8028-5388
286;1144;15/02/2005 16:56;14593;6YKVP76BE0Q2DLY;13182;YW74-8328-4733-8363
287;1051;24/01/2008 22:41;4689;7DCSEU9WLSZXNFY;91068;YP88-7935-2793-5573
288;427;16/05/2003 15:43;48587;EFT7O1HN9YRNIDY;67750;XA32-5279-4592-9671
289;9;18/06/2010 19:54;31706;EECO2P8BON9X78O;30538;YI19-9838-0606-4572
290;335;26/06/2005 6:59;1032;14NXSQK6WOJG3ME;73595;QO71-1959-1296-1255
291;494;1/11/2008 20:05;47736;TVJ83AIP6HJ1SKG;52020;KE49-6150-9637-3848
292;873;21/02/2009 0:13;39620;9SLDP0BOU5RE5S7;26088;UX84-9522-6123-3294
293;1021;6/05/2006 23:36;4005;813CPFVRLYRB7ID;79035;AV25-9584-6562-5597
294;106;17/04/2010 15:27;38091;8I6B10ITKUEXI4J;70711;HV24-3005-3170-5839
295;21;2/07/2003 15:11;49397;9HSRG4BUWTSR90G;77471;KU06-1477-7279-0055
296;1137;10/02/2010 17:25;46804;RE5NMW08I9RU1Y9;80520;VX23-1706-7480-2842
297;1006;13/11/2003 3:56;28877;FD1PQMV46CE78RJ;3693;GV68-1357-4568-7279
298;517;2/10/2010 14:39;12882;E253YVRDHK86CHS;64245;TB07-9772-3950-6580
299;311;16/07/2004 6:48;11262;KABVYRL5J1GAIS0;33812;LY39-1955-3857-6111
300;1283;31/10/2007 21:32;28805;P7GZS5IJMO86EOR;4074;UM15-7707-8330-6857
301;1064;22/09/2004 12:57;49258;JGNXFOLNG0KWEGU;44510;HS91-2703-9664-2424
302;1247;25/11/2002 3:09;18192;JGG51T5FSS9AIFQ;55832;KU54-6593-4957-1405
303;152;8/05/2003 0:26;28436;ASQ243C1LTISKL4;67625;BJ97-6344-3689-4685
304;266;6/06/2005 4:44;34657;TJMX8LNPA85MEA4;3244;NULL
305;1001;14/04/2008 11:36;21898;9QMMPSJG4EJ8BDU;6801;CC47-7809-8134-6750
306;1057;30/12/2004 6:28;33075;N4HZTTMO40RWXPN;NULL;LX02-8667-9892-4958
307;540;10/08/2003 7:18;NULL;OHJTZIF0Z5TT2EE;53834;LL44-5189-5961-3449
308;397;15/04/2009 17:33;5932;DYZAT58G4YHO0NI;95349;JG92-1117-1704-6712
309;1190;1/07/2002 19:37;46963;R8JUU165OHZNZTM;9165;WT48-0505-9201-4103
310;660;14/01/2008 2:21;35220;MUJYQDIJ82P10QZ;88847;RG32-7776-6754-5400
311;1250;6/06/2005 11:15;NULL;NF1UVK2CSUMB5KG;9070;EE24-2815-9415-1663
312;613;13/05/2006 6:32;4363;CR263JNEQ0LRC54;4327;HW35-7197-2450-0774
313;185;23/11/2005 16:29;23475;HMZKRSU1R76WR6D;23383;OB72-9547-7783-9935
314;628;17/01/2005 0:37;39141;MDP8OT83RN3UZBZ;25424;HV69-4008-8878-5227
315;1228;15/02/2006 12:57;27300;POUIKVKKW1EWDRM;64032;LZ56-7218-8222-0265
316;1074;14/09/2010 11:50;45871;MX4YGV9OEWS3OZ2;71673;LY88-4736-8088-0206
317;829;15/04/2010 12:55;6139;7K62BU3QT5BNFCQ;71494;XZ06-5159-2000-7842
318;1150;13/08/2009 15:22;4145;0K82715UF64O2GV;68113;TF01-4790-8759-8279
319;675;17/05/2005 3:09;16509;YYOSLK7RTD5BKL9;19581;VS60-7434-4217-9591
320;491;4/03/2010 4:53;39560;6T24RZ96ECN5PFN;68561;OY33-0185-3895-4166
321;682;25/01/2008 19:07;7180;9EOGNXEGCG8TWU9;36104;QO44-2486-8227-2726
322;108;14/10/2005 6:56;23265;X3I9DR5YPIE9W21;35971;MW14-2854-4094-9818
323;870;20/03/2002 15:25;46775;PS15XSD8EMSARF9;53195;BX45-7113-9916-2019
324;1017;31/10/2006 0:28;44698;2T8MWEZH9PR5J4J;24082;HH31-3328-8649-6854
325;944;27/12/2004 14:35;9017;FT34S4V4Q9URZU7;79040;KA41-7067-8076-1434
326;1268;19/10/2007 1:13;27069;8U73UFHBSKV807O;1085;XN12-6162-5982-9055
327;637;7/01/2002 0:15;35782;2IVXC5QXX3WNJ7H;35358;OD96-3543-0955-3800
328;528;10/01/2008 9:39;43793;HIWOXGFZCSB88N4;23843;ZM31-3624-8333-1602
329;919;2/03/2002 10:11;26669;KKPHZAX3395QJUR;97293;FW49-7151-5456-6570
330;942;3/07/2003 5:28;11513;2HQIB0CM2VLKTHO;55373;HZ25-1322-7276-8156
331;352;3/07/2009 19:48;25585;ZE2ZI0E7LTKNAOG;58447;QG29-7441-2898-2426
332;351;17/06/2005 22:39;15821;0Q6RXL6K72E4OD9;16836;IX72-9773-4367-9633
333;251;14/09/2008 7:22;33322;LWR4RS222IXHFPB;27616;SC54-7067-9623-5607
334;1245;30/11/2004 23:08;20260;E3J2BXBD7IRFLAJ;53534;NULL
335;1043;27/04/2005 17:48;26167;JZ1EWBQ7O4OFOP5;21722;SU84-1727-3068-1882
336;17;NULL;45122;R0QLT6AOKEX90MG;45189;CQ46-3539-5003-6965
337;777;11/09/2006 12:53;45169;YPXGNXH2DBE78WO;47582;LX66-5737-5161-3897
338;1304;17/10/2004 15:36;43966;C9OLKYEDODUIEG7;86016;WV79-4359-6267-8068
339;62;30/10/2008 11:33;49002;NWGZRPUUJN7HS2F;3842;AE08-1320-8151-8600
340;93;2/06/2007 21:26;44056;PFWRXU80AKR93YO;92312;WW88-4857-9486-7023
341;800;30/09/2009 22:26;17919;4BKCFPQNEU2WQXK;28488;FW81-6494-8313-1037
342;410;10/07/2003 9:37;35299;X5SYJF4SOGO6YKQ;83767;SI97-4615-7360-9798
343;230;10/10/2009 5:08;8661;ZACHI380P9C3SB9;37094;PH00-2050-5545-9431
344;76;15/11/2002 20:05;7726;Z4CX6PDP6ROZ1JP;20402;VX00-3922-9010-8691
345;734;5/06/2004 17:32;13366;3IWGK34TXS8A310;10219;NM17-4293-6673-9029
346;46;20/01/2002 19:44;27342;6A7T8TD9XNARF9Z;52485;JU54-4317-9134-9338
347;806;22/06/2004 13:33;27558;JIZAETTW0I0EH2L;29892;GY24-6886-2516-6270
348;385;31/03/2005 7:44;8594;QBSQCVLA4NJXTDE;93590;VO75-9106-1318-2007
349;354;20/04/2003 22:59;12320;S3RK1PXDHATQTZS;99858;IE65-7120-7843-5887
350;347;3/03/2006 2:30;8135;1504H9TNXP6RAV3;21547;TY02-7131-2343-0031
351;943;18/10/2003 3:21;31951;4DLDB130DF812UH;86400;UP35-4672-0951-6309
352;756;28/10/2010 4:29;45252;VOVOCA5JA3NBJ63;44157;YY54-0248-5593-7633
353;1044;31/03/2005 12:33;30295;76MFEEJ01ZQ10RL;92711;PY24-1946-1086-8074
354;268;19/05/2007 11:30;39317;81WL0FAU7137DSH;31072;GI43-8986-6539-3908
355;554;14/05/2005 1:54;5701;CMUW81QG4VNDJ3I;89436;BF45-7396-8036-7133
356;158;6/10/2010 2:25;37998;IL3HAHLSVR8CABM;87201;PA55-6040-6121-0841
357;1331;9/12/2009 6:00;32031;IJPEWOT7BFH4RWA;79305;XA74-3258-4341-8960
358;565;7/09/2002 11:44;4560;JKPSOZWU010GSE5;33235;MO29-5773-2470-7043
359;503;7/07/2007 23:57;9175;8DV0E4MTRV6V0H0;40071;YF17-9518-0244-5588
360;792;10/06/2002 14:09;1367;H5TQMTKINUEVNCE;71451;VN28-1019-6453-0135
361;166;28/06/2002 10:22;48875;9OVE1APEYW1TT1U;1877;PM12-5525-5316-9907
362;546;24/12/2004 6:12;28106;01ZNLF6FTCCJQQ5;29113;AX37-1143-2320-0646
363;1298;30/07/2006 21:39;6405;G9LCLMX6FERPSQP;52553;XK11-6712-7655-7433
364;1232;14/02/2009 7:21;44419;0UUMCRBUHGKOX5O;65489;UE29-6492-1915-1645
365;1335;29/12/2009 14:09;21377;QLCJFIXE4S77OGM;31553;IC57-4022-2102-9159
366;489;12/07/2009 6:33;NULL;NQJVVJ2PXRU4289;12720;EZ66-0857-8040-6221
367;669;19/12/2010 12:35;19399;PJZ6E56HXGIKK45;65621;SA88-2125-5011-8014
368;1195;27/08/2008 23:10;21042;UH16MSC7JNLOOSB;42672;QM40-1729-8949-7847
369;1133;24/12/2002 17:21;3214;JXH4HFOHK1YF0H5;1758;JG20-9482-7105-4841
370;417;21/09/2010 6:48;12974;LTAL72NX7RNQJHT;62224;YP71-1112-6522-1922
371;862;6/06/2010 0:03;32178;4N0MN1IESJMKUW6;46510;LR07-4939-6246-5967
372;182;28/11/2007 20:13;701;IS3UIQNH9JXQSYX;43118;SA16-2128-9059-7327
373;1305;17/06/2003 1:21;12174;7UADHI5KAVTNG22;24474;TF02-6660-4076-9051
374;1174;13/03/2004 17:56;5144;KL8RDZMEZJD33SM;85854;DE72-7375-0097-1396
375;562;16/08/2006 4:42;22453;MID0MTK0MJJMX01;25315;OU59-2173-5360-3098
376;1351;25/08/2008 19:16;21640;GN56P6P87VEY52G;24107;XN30-8387-5353-1214
377;294;16/04/2009 13:58;21882;8Y1XP2NR184UFZH;3253;ZF57-7983-7162-1993
378;463;29/11/2004 10:50;14603;I6MGMG4GT4SQEMV;79393;ZP09-6417-4182-7251
379;164;13/10/2008 21:52;39049;21DYZ3GEZD5H1UT;19753;ZK72-0803-1306-5820
380;123;11/10/2006 4:44;31331;EFGYFZVSUK4LAXD;78248;SP39-9036-1592-2606
381;740;8/07/2002 1:02;31676;DKREMJ0EP8H9AME;82838;CK28-6824-1727-4311
382;174;20/07/2004 17:28;49512;BKCZ5W536K3EZV4;61696;QR97-4021-4962-0083
383;197;18/09/2009 1:16;27188;0Q4H3ELUF186IMI;43298;DF07-4283-5847-3082
384;235;10/11/2003 7:09;31473;559PKD9GEO71GLF;83280;ZI77-5532-7554-9930
385;766;15/05/2009 6:50;18534;4F8KIXVWZIK4NYK;6023;KV90-5170-1318-2008
386;1085;5/09/2003 0:58;29563;2V8TLEHNHN2E6JE;26586;OC73-2830-1055-8750
387;709;5/04/2006 7:14;30334;ME22DYQ7ADP2T4S;14092;OG61-6769-2187-1712
388;260;29/01/2009 11:08;35526;3NZKDL9PYL2UVGP;81371;JX93-3242-7198-0255
389;267;4/05/2005 5:27;44005;3QH9WH6450J8PEU;67065;TC99-7169-7113-7782
390;1231;24/02/2005 20:42;14558;VMAJKTG15C4SVVC;10223;FS49-8314-7268-9485
391;401;19/05/2006 11:47;38170;N9Z2MIJLHUFC110;33877;VH99-5434-3454-4989
392;88;5/01/2006 1:09;13091;RQY956VAAG4KDD9;56608;NN08-5573-6533-5903
393;1356;11/04/2008 15:38;40609;OQKFFRQC2O1PD30;49009;UB38-3945-6328-8120
394;1318;22/05/2008 21:24;34790;BK15X2NHDOR6DZ8;23506;NC69-0599-6874-6041
395;2;6/12/2006 11:03;47635;L6OAGK4Z0M7G46W;85006;IW01-5578-2929-7893
396;927;NULL;45181;G08TB4CL321QZKY;88085;NO05-3410-8422-5804
397;1334;8/10/2006 16:13;39814;GX37FPNQF24AV6C;31431;FB38-5691-7072-0652
398;241;10/12/2007 11:58;28894;SLPDRFSHU37DJEZ;35962;OV44-7610-9435-7618
399;190;26/08/2002 21:47;14243;N4072PRRDHD9Z1P;31030;FV13-9751-1962-9437
400;853;17/11/2003 5:56;36349;QUYEULB15MCCH97;63738;TD86-7639-4339-2167
401;1130;24/11/2005 10:59;43968;2ONR6442UYZ91II;84001;QW75-2282-0747-3791
402;159;1/02/2002 7:08;6299;DBNOFLL2TY2GCE9;35317;GF75-2362-0112-0084
403;1110;25/10/2006 14:22;24343;9C6AEYQLQVKWL20;48106;NS36-2893-6836-9930
404;522;7/04/2004 14:23;45621;4JY6MJLH3KY72OQ;62237;DZ06-4527-6774-3949
405;1256;30/07/2003 16:10;30143;OVZOB7FFK1XK1PH;65702;SX42-5010-4437-3958
406;1201;27/09/2006 2:27;7433;YFCTG3HQRP7T0JJ;10324;TR91-1650-1240-5358
407;324;19/11/2006 7:07;19777;547P2BAW4JLKL0G;43383;CQ22-7909-1392-4104
408;1357;14/05/2009 3:08;40107;378NCWZLE8XM0LF;31419;NA21-6476-9860-6824
409;531;18/01/2003 18:37;7841;IVFWHRON4FPXHW4;85666;OB09-8802-4956-9040
410;1062;4/10/2002 6:48;17677;8TQTAVQ85LBTDOV;94753;FJ14-2182-9799-2248
411;501;18/09/2007 6:38;33820;4J2QLJWCJLJW713;22220;SJ48-3178-3137-8516
412;718;22/06/2003 12:26;23394;46D7VLRM56RVFU9;51355;HA42-6468-1859-7628
413;549;10/01/2007 19:10;42982;J7TYTE5OXDAPCT1;67950;BK65-2347-2943-0647
414;828;23/11/2004 13:51;23230;IUP7AOMISGKES0W;4552;CY23-7708-7725-8694
415;572;27/09/2002 19:13;27500;B3DZ85NQ1OAHB1A;44372;EE99-6670-0194-3285
416;1309;3/12/2010 13:06;1855;4NDL425VKB6DTQW;89966;KV41-7019-3697-3361
417;1034;7/12/2008 16:53;21687;GLE9G1UD7Z5LD46;50176;JV76-1343-9573-4898
418;339;7/04/2006 4:56;46634;58A5MBK9XHFXY9W;92929;OB75-6409-3509-7486
419;428;20/09/2004 14:29;37871;SD0QN1V2S0D5WJH;64324;RO41-4484-2487-9124
420;NULL;2/10/2010 0:31;14856;4F8KGRA504BYMXE;17057;KM50-3163-2885-3381
421;1214;26/04/2008 13:11;41043;2UT03F34D7CMXEC;38836;FL10-2473-1720-8141
422;200;8/04/2005 23:19;33874;0ZSJ1CU13VPIPWG;40090;EC05-2867-2920-4950
423;341;21/11/2003 1:27;27038;LF31QHCPC379EO7;33776;XA01-4642-0703-0429
424;1385;26/04/2005 17:43;38656;RXYN4VWPZRX7PKF;71430;EP98-0641-0520-0438
425;899;28/10/2008 20:38;24804;QH0HBANJM36X5LM;66595;EM21-7935-1074-1253
426;1389;5/05/2006 19:00;19086;O3RSYSQQJD2ZJ4Z;99363;AD02-2400-1501-6683
427;1182;1/06/2006 22:53;10092;OQIXNPAG9F00OZK;85638;BQ94-6082-5013-2944
428;916;18/08/2010 4:35;27384;4IJLSMHYQ9YY8OZ;87338;IN05-3946-0495-0716
429;115;24/01/2006 3:56;7509;4E9E3ORZTAIIRQ2;13117;EU64-7846-8171-8883
430;16;7/04/2008 6:52;27272;SNU1LDZ18J7DQC8;897;KP46-8511-8017-4185
431;638;7/11/2010 12:28;31827;GIWAP5AFRKSI4Y6;5429;ZY12-3429-2372-1878
432;38;17/09/2002 7:17;42989;7E5KUXXRE75JHD8;67098;JN01-4347-7046-3394
433;1176;21/08/2008 16:11;360;2X28TRUMDEA0KGW;33344;XG57-4932-6764-1069
434;361;14/01/2003 4:54;2699;D75C6NQIL5VH0RY;42757;UE52-5185-4142-4419
435;1090;20/11/2004 10:53;37364;BCG7WX6GKJ7GNW6;78285;DM03-2612-4110-0509
436;889;9/09/2006 21:35;25376;AW6A7WAE6JNOVCM;9863;MT26-1176-0667-4853
437;1406;12/09/2006 10:40;25168;FWP80PDF0PRNFAV;56837;SF99-2439-9567-7660
438;444;15/04/2002 3:05;31567;YY63KO6F110CAHK;92417;JR45-3056-5275-3779
439;301;20/02/2008 9:06;1330;WM0Q7YXLIR9H4NZ;16554;JR10-9162-3135-5388
440;377;13/02/2008 4:41;11100;NXQX5I1RQ96YO04;24714;VI33-1549-0609-2543
441;290;26/06/2004 23:42;9785;4KQTA5I01LLTEOA;77278;WJ21-9083-1353-7617
442;1053;22/04/2005 21:49;40228;25OCQN2EK8ZXRYW;17909;HI24-5628-4599-0242
443;1203;18/03/2005 12:36;27684;MPDKX6KIFQWJX7D;41465;OP93-6158-5150-0614
444;493;28/04/2008 4:20;26328;ZSWJBRSHIB825L9;86086;QM67-3364-5177-3179
445;1200;15/08/2008 22:48;NULL;P36OBQGWL6X0QIH;64433;RA84-9905-7191-2592
446;225;6/09/2003 8:15;30739;VXYY2C6UXV2LXIC;54275;XK00-2775-5894-7323
447;413;8/05/2010 16:37;14776;HTUT1OR8B0Y5URQ;82349;PW79-6505-6775-8357
448;332;12/02/2003 11:18;20109;UV78NAZDXCRFNVY;41781;IB23-6052-8335-2196
449;NULL;16/07/2007 20:24;17379;U3JWONB66PM2E00;6922;SY80-8089-6327-4599
450;291;19/06/2008 8:18;7290;42R2B466UGWOXBL;9130;MI74-0162-0961-3268
451;293;28/12/2008 18:10;45779;2VBQ8TB6J01XNXY;58304;RH20-7575-6625-1678
452;1299;4/07/2002 11:17;23493;BLBK3VRPWC27RN9;56557;FR63-6302-1680-5442
453;1430;21/03/2005 21:28;43181;460IP9WARLIA28J;14703;XR43-5026-9046-6631
454;362;24/11/2002 21:15;41023;IZCBZ0C63LUVQ3F;28303;QH40-5161-5220-1020
455;1431;22/07/2006 16:44;49388;Q6THXF62P0TIDHM;93236;WP15-4197-1323-0200
456;1290;18/08/2002 11:39;45307;T6PRAYV3TTF4F0J;85198;ON47-5446-0977-2401
457;798;13/03/2009 5:41;10093;6MJWE1Y2SAMZ6UT;63623;TK39-6817-0430-7718
458;264;1/07/2003 20:39;29262;Y62KENLSAQO302N;85950;LD13-6277-8871-0819
459;1135;9/06/2006 17:44;35687;G5CQXP8R7MY0CWX;10551;IX94-6647-2232-2559
460;985;25/03/2008 21:09;20816;0T58YZ8I0RMODU2;15561;KY16-9578-8112-2800
461;647;28/04/2002 3:33;11056;MYI0H2P8XACSOLG;21086;GB55-8883-9099-7886
462;1204;3/04/2007 2:32;47341;SP27WEPGWTQ53JE;22663;UW41-0306-9918-5011
463;429;20/04/2005 23:11;42393;K8DDDWHY4XAONGU;99581;XM90-2440-4441-1328
464;1382;12/10/2005 11:45;32598;B7WORUU8824NCJ4;83342;TU91-1317-5383-4108
465;1050;26/11/2002 18:19;30570;VZ7G821W843Y30T;2497;PO55-6147-3217-9931
466;1434;1/01/2007 23:21;35850;ZBUWNQLPD55ASTL;50250;HH80-7572-9512-4514
467;11;30/10/2005 20:15;40832;SWSO9E685ZGNRV4;49873;TA10-6442-7722-6408
468;84;28/12/2005 14:15;23034;8OO1O8Q5EH23XQ4;15756;RM37-4253-6952-6980
469;54;4/01/2002 2:57;40283;II66856L4MQOAXY;62478;GZ27-9081-5505-8372
470;568;17/01/2007 21:38;35867;0X244KVK6N9RB3B;78837;ZY07-0494-7545-0905
471;1377;24/03/2006 2:26;2124;V149PXZ3H3W2I1V;63430;SF14-7286-8920-2019
472;473;25/08/2008 13:48;26688;JL2ZOZAXMM0KVEA;83934;WQ79-0174-6927-9323
473;14;14/02/2009 19:50;40121;BBS8SPS3XYM1OT1;90063;CW96-5089-6685-3487
474;1285;8/08/2007 9:47;45304;ST8P1BQVR6M3XE7;95522;AE29-3836-5377-8344
475;1058;7/04/2008 0:49;26771;TVR69MNUTY1PD89;88147;YN93-1958-6106-6622
476;708;4/01/2005 15:21;5070;KVS26KZZKXHL2P6;20240;NG02-7450-2906-2641
477;717;22/01/2002 10:42;815;RJ8S1VV65DW291H;27446;UU92-0117-2942-8033
478;880;24/07/2006 21:07;6189;XSI1M5W8WRMB41R;22827;ZU31-0039-0374-0037
479;425;10/09/2007 18:54;710;SIYU0HRP0MWSNWQ;70414;JJ90-4845-7380-5060
480;35;23/02/2007 12:23;7917;FYOA64WMMZVA8J1;83095;VT26-8370-6164-4136
481;1211;28/12/2006 2:23;10028;LS9Q2NIF1T1Z83L;13671;YK29-4659-6256-6495
482;114;20/04/2005 11:35;48978;NULL;95094;QO12-6219-4993-9683
483;1403;2/02/2005 8:10;42714;12W5CHXOMB80MHG;25830;HE99-8676-0738-0778
484;1266;5/08/2008 19:38;20094;KS7VNZGSG98D3WD;65036;JX23-2177-1733-1308
485;NULL;9/04/2010 12:42;11731;EV85NVR3UL4QEHT;71595;II31-4289-5292-7555
486;545;7/05/2010 1:11;3778;CLEFWQC1M3P38KL;92132;BX89-4793-0805-8197
487;73;27/06/2008 9:48;38646;YQMQ8ASP1301VPD;65143;VV64-1947-2124-5160
488;475;28/09/2007 18:56;1965;GP0HHYLOJ7JJ6NV;77688;YO54-6294-7620-2553
489;525;24/06/2007 12:10;972;0FSOV2A1SPETPB6;35312;NQ76-1029-7382-0954
490;1325;4/04/2004 23:14;7393;QQNJK37Z4X71R9I;7799;LI54-3136-6849-8714
491;250;28/06/2008 15:53;27270;8P1FXO3DEYPSKSY;79030;RM93-8715-8903-2178
492;48;14/03/2005 14:00;46114;0NSG0BQX7SKXU9A;49256;YH04-3022-0578-5165
493;856;5/11/2006 9:20;39481;70LZAQY2M95LEFF;71285;EC88-5465-6272-9894
494;1104;26/11/2010 11:56;10751;ZZ13G1CWZ47445I;NULL;YI84-5060-3471-2607
495;146;19/10/2007 1:08;40274;O5KJ7YX9OQTR64I;98266;PQ32-5953-0727-0300
496;349;25/03/2008 21:10;13759;D8YV7725NO06JUY;38912;YO38-0871-6037-4129
497;112;2/01/2002 22:38;17393;QZX8UV401REP8LP;57516;BS27-4412-7160-0405
498;1401;6/06/2010 0:51;7630;LFQV7NXG2FWIYRQ;24754;WC46-0152-1388-1046
499;74;3/06/2007 10:00;47115;SC167AXH3YTGSDX;77873;OY89-6747-3926-7163
500;NULL;15/08/2003 23:26;40478;Y4K332922G5FZM1;71179;PB68-2793-9731-5723
501;852;5/11/2008 12:00;39907;1KWVJJNAH9S9THN;71390;EN74-2539-2098-2094
502;1476;12/05/2006 2:22;41743;HTJT7MQQ3Y4Q4II;12760;MI41-4324-9945-8309
503;399;9/02/2003 8:20;29827;WJE8G2IFH9MU908;6496;OL67-2326-9361-3378
504;19;29/06/2002 22:46;31512;SFY5272FT6SKEW5;14328;DN21-3237-4798-7351
505;750;29/03/2004 5:52;5166;QBC92F9FA4CXZWH;15584;YU05-3359-1049-4689
506;1153;6/05/2002 4:22;19091;PIYOJCEOHZE9AY0;37733;XX55-3159-6027-2570
507;1115;18/05/2004 15:26;33373;4N3XNYID6JVXV5F;92454;WT27-9637-2908-5999
508;663;13/08/2008 11:40;47878;PPUWYGFEXOS30Z4;21796;YA59-1810-8101-2824
509;1353;18/08/2005 20:26;14251;3STCSJFQ0KI0GGT;68506;GG40-8576-0687-7737
510;1099;19/07/2003 1:22;44318;JHKL34LN7O0Z6EC;75358;ER38-7920-5777-1802
511;1396;28/07/2002 0:57;44491;EIU2C35693VDYEX;62863;LL84-4250-6605-0211
512;432;20/08/2004 8:34;3904;UGKJFJ9Z7643IFK;17399;MO49-9159-4572-4383
513;97;21/10/2006 1:44;28552;8AMYMRZGCEBZ87O;75010;RA91-1405-1698-4594
514;1330;16/04/2010 5:21;27770;QJ5PUSSU9UV6Y1N;2982;ZD10-3559-7975-5858
515;557;30/03/2003 18:46;10787;JA5NSZU3H4707AQ;52125;NI39-3208-9578-7038
516;1243;7/01/2008 15:58;12079;HCDZAVRFIRORVSI;13399;NR37-3786-6548-8050
517;1295;29/02/2004 18:21;4627;QHFY10ZQP18QLRN;35857;MC83-6177-9706-9269
518;676;15/09/2007 3:33;22298;4VOLOOIOIQ41B27;36803;FD20-0199-8605-4306
519;472;4/07/2006 23:02;20866;MWAQURXHCM99M1U;45464;EX67-1088-0729-6286
520;649;NULL;26791;4PNZ4WM2YRFBVYF;57021;TU11-0048-3902-6278
521;837;22/07/2003 17:08;47204;TJ3OHW5CY792E91;9148;DD78-6081-0641-4640
522;603;6/07/2009 13:32;38866;VDXME8KP97R2CML;7698;IZ78-7699-7856-4224
523;584;1/02/2009 1:18;22061;6MF3X5A7KB1WMKO;95494;QT33-1515-7171-0049
524;697;6/07/2009 2:05;32890;QYFI0T8LZEEA520;74907;XE27-4104-6072-3565
525;450;30/09/2008 3:43;8596;MVVRUXKQ2Q236N3;45974;VJ97-4932-4575-0576
526;365;21/07/2009 5:44;6010;I1CE62CDET4JQ01;374;CD10-9565-3307-2909
527;NULL;10/01/2003 12:25;37207;BP9RPXUSEPFAR4F;88820;SG24-6939-9672-8775
528;1498;22/10/2003 4:27;29369;APR3PM5JIIC0T00;45786;RR02-7786-6139-9602
529;976;21/03/2009 7:53;5029;OKSHEC0L6KZGN2M;16355;IP46-5642-4705-1138
530;1142;20/10/2010 8:39;13011;ET808XSPJQ87KTY;110;MG24-3290-2830-6532
531;1469;13/01/2002 3:38;37677;OCM7CXXYP6X4MOW;63349;KL24-3974-4483-2292
532;935;2/01/2005 16:43;43186;V2M0SZTQR3XN3T0;11160;MD19-4455-6008-9009
533;931;18/08/2002 9:51;9074;MMSAFFYGW9B20O3;64435;DQ83-7533-9792-0468
534;334;20/02/2010 11:06;10232;TSBI7YKPJVF809V;25805;HW73-5621-2035-3517
535;791;26/01/2006 19:27;18010;5KIZWL0G364JORQ;84467;DF72-5195-1887-0971
536;181;19/04/2009 0:23;18286;Z3TBIH5N22RKZPG;76866;DE67-7068-0616-0169
537;689;19/08/2002 0:00;19150;DFWG53X7RUE1U11;20696;IQ11-7526-5800-0557
538;1042;12/03/2004 3:14;11201;5C9WFKENEUXUUGH;65578;GR02-1908-2585-5610
539;764;6/08/2004 9:24;14928;PH58U9XV5LJN24T;26489;KH57-5395-1209-1875
540;890;10/05/2006 13:46;42640;1ZENGJ7T181B63D;35756;FT33-4859-7683-4455
541;542;5/12/2009 8:20;20405;D0BDWSWVFDRT0QK;25378;CH02-5537-4815-1491
542;1397;20/12/2007 9:44;40769;0WSU1TX59B7M8LP;70771;KR45-5564-0914-3048
543;826;13/11/2010 22:07;37714;88A2SG492J83SET;62834;EE38-8220-4166-6659
544;741;10/02/2004 22:29;6655;NQBAAI9J263KKAN;21633;SI48-1484-2224-0757
545;768;7/12/2005 10:47;12902;NOLRGIIJSIRILUD;98722;NULL
546;1212;9/09/2003 22:17;23365;IXYHAFRPYQZMDJP;96317;JJ58-8773-9248-8967
547;1429;9/11/2005 7:19;17562;VEF3T1U58RHSQRX;19619;KQ29-1059-2639-8062
548;1049;24/05/2009 12:16;11711;S82NC5I8XVTQIV6;34582;EC39-6528-0497-2997
549;902;22/07/2007 3:58;49964;TZM7F92G3T8JXZY;70172;EL65-9309-4125-9975
550;1269;29/08/2009 17:10;28195;SRT5G2FQW66X83M;89137;HB12-1150-5096-6366
551;1507;11/10/2010 9:09;9132;K9YR5QSJ5MKJXZB;64868;FY53-2839-1083-5377
552;1275;26/01/2006 2:48;45095;WMXQ21RRKWB8348;14561;KV90-8035-8301-5969
553;269;19/04/2005 19:04;36764;7WZN0712Z9ZUIWT;31179;HC39-2810-9081-6243
554;677;3/12/2005 1:48;20324;V70M6VAIH769FJG;51605;ZL37-2494-7717-5015
555;863;12/11/2005 16:51;43274;DKC0ZNXPKVRS2W9;1483;FN93-9886-6626-0220
556;1545;8/02/2005 9:53;1041;2DDV3MSBMG6T1RM;8164;EO12-4511-7579-4352
557;478;4/10/2010 10:41;19681;TYHXKSX7AB1A4HF;7606;BT01-0758-5809-7065
558;781;6/11/2007 0:16;46937;YI615LXRR0EIH4O;10863;UO90-6368-7718-1183
559;502;11/05/2005 4:37;22916;9BZ4FB4AG6LSKH7;30927;OI17-0263-7321-1133
560;254;9/12/2003 17:01;49156;0LVILKA81P5JDEQ;35965;YX81-1969-2422-7376
561;758;20/03/2003 17:27;31884;N81TIB5MDVLZ046;2076;YO94-6500-9464-3688
562;71;14/07/2009 23:54;4004;TAHV957O0R2Q6KX;37767;BL58-9638-7293-8604
563;1522;27/02/2006 7:33;42848;FF5BGEMPF85PZA7;24488;PX29-8046-7791-4576
564;364;24/10/2008 3:01;1240;IVQ3WUVH1DSQ9FF;33835;RE22-0249-3945-2841
565;1194;6/08/2005 16:47;6640;YIKKZVTENSF00HO;88043;NULL
